x_k,y_k,theta_k,Delta_k,delta_k
2.633577823638916,-1.436354637145996,1.5072946445994109,-0.006000000238418579,0.0
2.631239175796509,-1.4267749786376953,1.5199038776358218,-0.006000000238418579,0.0
2.6325411796569824,-1.418190598487854,1.5010732166158272,-0.006000000238418579,0.0
2.6330456733703613,-1.4099509716033936,1.514485540818932,-0.006000000238418579,0.0
2.6323506832122803,-1.4015910625457764,1.5131831546737893,-0.006000000238418579,0.0
2.6288297176361084,-1.389762282371521,1.4091898057196512,-0.006000000238418579,0.0
2.6288297176361084,-1.389762282371521,1.4091898057196512,-0.006000000238418579,0.0
2.632887601852417,-1.3747072219848633,1.5136651429647316,-0.006000000238418579,0.0
2.6319656372070312,-1.3657454252243042,1.5176372199959245,-0.006000000238418579,0.0
2.6319806575775146,-1.3570303916931152,1.5089062591293985,-0.006000000238418579,0.0
2.6323657035827637,-1.3486167192459106,1.5080515230541698,-0.006000000238418579,0.0
2.6322884559631348,-1.3396720886230469,1.5133221167711048,-0.006000000238418579,0.0
2.631485939025879,-1.3305937051773071,1.5131585081253942,-0.006000000238418579,0.0
2.633235216140747,-1.3242830038070679,1.5062797688639418,-0.006000000238418579,0.0
2.6314501762390137,-1.3120288848876953,1.5100025969461863,-0.006000000238418579,0.0
2.630465269088745,-1.3037588596343994,1.5096702191288343,-0.006000000238418579,0.0
2.630718231201172,-1.2959094047546387,1.5140356590606683,-0.006000000238418579,0.0
2.629578113555908,-1.2866441011428833,1.5121360869593428,-0.006000000238418579,0.0
2.629441976547241,-1.278359055519104,1.508563613575124,-0.006000000238418579,0.0
2.629812240600586,-1.2697627544403076,1.5200170245849645,-0.006000000238418579,0.0
2.62869930267334,-1.260478138923645,1.5123775892294664,-0.006000000238418579,0.0
2.62764310836792,-1.24994695186615,1.5280236720432814,-0.006000000238418579,0.0
2.629277467727661,-1.2425389289855957,1.5214125982080975,-0.006000000238418579,0.0
2.628009557723999,-1.2330806255340576,1.521497863783517,-0.006000000238418579,0.0
2.6292011737823486,-1.2245062589645386,1.5266136995190445,-0.006000000238418579,0.0
2.628678560256958,-1.216257929801941,1.5189840351342054,-0.006000000238418579,0.0
2.627493143081665,-1.2070341110229492,1.5126228585823673,-0.006000000238418579,0.0
2.627805233001709,-1.1990569829940796,1.517100843266815,-0.006000000238418579,0.0
2.628208637237549,-1.189545750617981,1.5147321781317575,-0.006000000238418579,0.0
2.6276257038116455,-1.180626630783081,1.522710423790898,-0.006000000238418579,0.0
2.628380537033081,-1.1712749004364014,1.517450842064578,-0.006000000238418579,0.0
2.6275157928466797,-1.162826418876648,1.5207980452423009,-0.006000000238418579,0.0
2.626192569732666,-1.1539496183395386,1.5200220086211438,-0.006000000238418579,0.0
2.625896453857422,-1.145473837852478,1.5238767298636824,-0.006000000238418579,0.0
2.6222567558288574,-1.1389020681381226,1.4908969739029212,-0.006000000238418579,0.0
2.6254067420959473,-1.1273553371429443,1.517906367236614,-0.006000000238418579,0.0
2.625732421875,-1.1184815168380737,1.5283948781704126,-0.006000000238418579,0.0
2.6256487369537354,-1.1097142696380615,1.5233311181915803,-0.006000000238418579,0.0
2.6258442401885986,-1.100682020187378,1.5216495360610283,-0.006000000238418579,0.0
2.6214518547058105,-1.0928430557250977,1.5124092547611507,-0.006000000238418579,0.0
2.6244583129882812,-1.0826292037963867,1.5291372204660463,-0.006000000238418579,0.0
2.6246211528778076,-1.0734374523162842,1.5214001825811618,-0.006000000238418579,0.0
2.6242263317108154,-1.0648982524871826,1.520155651808563,-0.006000000238418579,0.0
2.6210484504699707,-1.0542374849319458,1.506313112889441,-0.006000000238418579,0.0
2.623063564300537,-1.0470608472824097,1.5254446341198682,-0.006000000238418579,0.0
2.623704671859741,-1.037748098373413,1.5290850738407584,-0.006000000238418579,0.0
2.622908353805542,-1.0278959274291992,1.5315631604691966,-0.006000000238418579,0.0
2.6212737560272217,-1.0186254978179932,1.5218303102255761,-0.006000000238418579,0.0
2.619316339492798,-1.0109951496124268,1.513911209355222,-0.006000000238418579,0.0
2.620901346206665,-1.000717282295227,1.523235382062405,-0.006000000238418579,0.0
2.6179020404815674,-0.9937279224395752,1.5104874510043302,-0.006000000238418579,0.0
2.621978998184204,-0.983346164226532,1.53628568951051,-0.006000000238418579,0.0
2.6197893619537354,-0.9742924571037292,1.5260449298550074,-0.006000000238418579,0.0
2.6203179359436035,-0.9651069045066833,1.5286619897391382,-0.006000000238418579,0.0
2.620300054550171,-0.9562123417854309,1.5305794601124594,-0.006000000238418579,0.0
2.620216131210327,-0.9471598267555237,1.5312437712705365,-0.006000000238418579,0.0
2.6163344383239746,-0.935804009437561,1.5265025166879562,-0.006000000238418579,0.0
2.61858868598938,-0.9290024638175964,1.528502771094344,-0.006000000238418579,0.0
2.618962049484253,-0.9203993678092957,1.5327868387441101,-0.006000000238418579,0.0
2.6179723739624023,-0.9120162725448608,1.5334608724355616,-0.006000000238418579,0.0
2.61841082572937,-0.9020987749099731,1.5295273987216422,-0.006000000238418579,0.0
2.616983413696289,-0.893024742603302,1.546878585789791,-0.006000000238418579,0.0
2.616637706756592,-0.8837062120437622,1.5334245719244355,-0.006000000238418579,0.0
2.6181061267852783,-0.8752899169921875,1.5340622896239244,-0.006000000238418579,0.0
2.61556339263916,-0.8658000826835632,1.5357949411516378,-0.006000000238418579,0.0
2.6136581897735596,-0.8602637648582458,1.5377245878616792,-0.006000000238418579,0.0
2.6148569583892822,-0.8470441699028015,1.5290056027212955,-0.006000000238418579,0.0
2.614515542984009,-0.838599681854248,1.538733625715243,-0.006000000238418579,0.0
2.6148736476898193,-0.8290479183197021,1.5411591938074607,-0.006000000238418579,0.0
2.613532066345215,-0.8198963403701782,1.5389816629109632,-0.006000000238418579,0.0
2.6108176708221436,-0.808558464050293,1.5312681377479027,-0.006000000238418579,0.0
2.6125385761260986,-0.8023035526275635,1.5519006313449346,-0.006000000238418579,0.0
2.613386392593384,-0.7924405932426453,1.5436231275185521,-0.006000000238418579,0.0
2.6123697757720947,-0.7842322587966919,1.5445868794301025,-0.006000000238418579,0.0
2.611870765686035,-0.7744913697242737,1.5353600685141078,-0.006000000238418579,0.0
2.611940383911133,-0.7655385136604309,1.5445257371087102,-0.006000000238418579,0.0
2.6106812953948975,-0.7564296722412109,1.540136456633134,-0.006000000238418579,0.0
2.6104819774627686,-0.7472924590110779,1.5429788547766823,-0.006000000238418579,0.0
2.6100826263427734,-0.7380297183990479,1.5474397578086327,-0.006000000238418579,0.0
2.6098737716674805,-0.7291022539138794,1.5397720633157788,-0.006000000238418579,0.0
2.609055280685425,-0.7199609279632568,1.5432998286854782,-0.006000000238418579,0.0
2.608722448348999,-0.7110660672187805,1.5445347883743359,-0.006000000238418579,0.0
2.6083590984344482,-0.7017832398414612,1.5443050222958696,-0.006000000238418579,0.0
2.606280565261841,-0.6924638152122498,1.5573031850478927,-0.006000000238418579,0.0
2.6077380180358887,-0.6833836436271667,1.5463702954186322,-0.006000000238418579,0.0
2.606499671936035,-0.6745168566703796,1.5464642005723703,-0.006000000238418579,0.0
2.6056461334228516,-0.6654035449028015,1.5396678151643048,-0.006000000238418579,0.0
2.6064891815185547,-0.655584454536438,1.5450973183269043,-0.006000000238418579,0.0
2.6058168411254883,-0.6465293169021606,1.545537360417817,-0.006000000238418579,0.0
2.603020668029785,-0.637507975101471,1.5434233804733108,-0.006000000238418579,0.0
2.6005055904388428,-0.6283931136131287,1.5334598567726407,-0.006000000238418579,0.0
2.6039347648620605,-0.6187736392021179,1.550801677723186,-0.006000000238418579,0.0
2.6038455963134766,-0.6093504428863525,1.5431605593850248,-0.006000000238418579,0.0
2.6036508083343506,-0.600037157535553,1.5493116578271418,-0.006000000238418579,0.0
2.599579095840454,-0.5900213122367859,1.5616123003887747,-0.006000000238418579,0.0
2.5981087684631348,-0.5794258713722229,1.5422376842500674,-0.006000000238418579,0.0
2.6004631519317627,-0.5727102756500244,1.5491566760545366,-0.006000000238418579,0.0
2.59738826751709,-0.5647733807563782,1.5298088631158373,-0.006000000238418579,0.0
2.600410223007202,-0.5546318888664246,1.5506325075490413,-0.006000000238418579,0.0
2.599151134490967,-0.5448367595672607,1.550169149052422,-0.006000000238418579,0.0
2.599189519882202,-0.5357252359390259,1.5514236419974687,-0.006000000238418579,0.0
2.598667621612549,-0.5264647006988525,1.5521674107771652,-0.006000000238418579,0.0
2.598076820373535,-0.5176205635070801,1.5536275817570195,-0.006000000238418579,0.0
2.5971791744232178,-0.5083880424499512,1.5562022439245047,-0.006000000238418579,0.0
2.5963752269744873,-0.4999987781047821,1.553584782770099,-0.006000000238418579,0.0
2.5971343517303467,-0.4897218346595764,1.5500761148290765,-0.006000000238418579,0.0
2.5957884788513184,-0.48066872358322144,1.5568796626236452,-0.006000000238418579,0.0
2.5955867767333984,-0.4707663953304291,1.554262918065133,-0.006000000238418579,0.0
2.59587025642395,-0.46101951599121094,1.5459709475890164,-0.006000000238418579,0.0
2.594019889831543,-0.45230886340141296,1.5550885813563655,-0.006000000238418579,0.0
2.5937018394470215,-0.4430876076221466,1.5538605873062716,-0.006000000238418579,0.0
2.592458963394165,-0.4333670437335968,1.5518405966125006,-0.006000000238418579,0.0
2.5890612602233887,-0.4245957136154175,1.5349017700726835,-0.006000000238418579,0.0
2.592421770095825,-0.4146129786968231,1.5575621457549964,-0.006000000238418579,0.0
2.592616319656372,-0.4055527448654175,1.5550988325732749,-0.006000000238418579,0.0
2.588320016860962,-0.39551347494125366,1.5306075665246226,-0.006000000238418579,0.0
2.591315269470215,-0.3861374855041504,1.5515572140759855,-0.006000000238418579,0.0
2.5884594917297363,-0.37893009185791016,1.5619535731858345,-0.006000000238418579,0.0
2.5884594917297363,-0.37893009185791016,1.5619535731858345,-0.006000000238418579,0.0
2.589470863342285,-0.3584137260913849,1.5516233767162066,-0.006000000238418579,0.0
2.589470863342285,-0.3584137260913849,1.5516233767162066,-0.006000000238418579,0.0
2.5880935192108154,-0.3404223322868347,1.5521738028916203,-0.006000000238418579,0.0
2.5882883071899414,-0.33181455731391907,1.5589149479615239,-0.006000000238418579,0.0
2.5882883071899414,-0.33181455731391907,1.5589149479615239,-0.006000000238418579,0.0
2.5821852684020996,-0.3155529201030731,1.6026082611141461,-0.006000000238418579,0.0
2.5850415229797363,-0.30502766370773315,1.5751674432550402,-0.006000000238418579,0.0
2.5860490798950195,-0.29463574290275574,1.556903217701578,-0.006000000238418579,0.0
2.58499813079834,-0.28483811020851135,1.5518193997075387,-0.006000000238418579,0.0
2.5831243991851807,-0.2768017649650574,1.5606978940132532,-0.006000000238418579,0.0
2.584331750869751,-0.26747050881385803,1.5574991088860222,-0.006000000238418579,0.0
2.584331750869751,-0.26747050881385803,1.5574991088860222,-0.006000000238418579,0.0
2.5815346240997314,-0.2475677877664566,1.5637829421551528,-0.006000000238418579,0.0
2.581873655319214,-0.23905394971370697,1.5571323856133308,-0.006000000238418579,0.0
2.5809617042541504,-0.2300451695919037,1.5677246080583078,-0.006000000238418579,0.0
2.580080270767212,-0.21987588703632355,1.5617612588884506,-0.006000000238418579,0.0
2.580080270767212,-0.21987588703632355,1.5617612588884506,-0.006000000238418579,0.0
2.580080270767212,-0.21987588703632355,1.5617612588884506,-0.006000000238418579,0.0
2.5739617347717285,-0.19421105086803436,1.5437622352774285,-0.006000000238418579,0.0
2.5782082080841064,-0.18222492933273315,1.5518301994920323,-0.006000000238418579,0.0
2.5737040042877197,-0.1727808117866516,1.5323343799042053,-0.006000000238418579,0.0
2.573364496231079,-0.1639699637889862,1.5415500533385762,-0.006000000238418579,0.0
2.57483172416687,-0.1565469354391098,1.571561224855082,-0.006000000238418579,0.0
2.574115037918091,-0.146900475025177,1.5767410087068063,-0.006000000238418579,0.0
2.5672786235809326,-0.13408109545707703,0.024797860275465346,-0.006000000238418579,0.0
2.5740749835968018,-0.12805511057376862,1.5712246024577736,-0.006000000238418579,0.0
2.5740749835968018,-0.12805511057376862,1.5712246024577736,-0.006000000238418579,0.0
2.5728840827941895,-0.10890701413154602,1.5728743021896294,-0.006000000238418579,0.0
2.572861433029175,-0.09953939914703369,1.5652350163549782,-0.006000000238418579,0.0
2.5724496841430664,-0.09005488455295563,1.5577178488299877,-0.006000000238418579,0.0
2.5727784633636475,-0.08376841992139816,1.574985471953576,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.5701334476470947,-0.0723571851849556,1.5734955610731078,-0.006000000238418579,0.0
2.566526174545288,-0.01664864644408226,1.5715570078963574,-0.006000000238418579,0.0
2.566526174545288,-0.01664864644408226,1.5715570078963574,-0.006000000238418579,0.0
2.566526174545288,-0.01664864644408226,1.5715570078963574,-0.006000000238418579,0.0
2.560497999191284,0.014369457960128784,1.5718589122382474,-0.006000000238418579,0.0
2.560497999191284,0.014369457960128784,1.5718589122382474,-0.006000000238418579,0.0
2.5635077953338623,0.029805529862642288,1.5757013546853567,-0.006000000238418579,0.0
2.561908483505249,0.037500739097595215,1.568784872946953,-0.006000000238418579,0.0
2.561126947402954,0.046776819974184036,1.5863390499148144,-0.006000000238418579,0.0
2.561126947402954,0.046776819974184036,1.5863390499148144,-0.006000000238418579,0.0
2.5596399307250977,0.06630738079547882,1.5808004524143928,-0.006000000238418579,0.0
2.55936598777771,0.07577536255121231,1.5803042463844292,-0.006000000238418579,0.0
2.558382511138916,0.08395311236381531,1.5710918587102178,-0.006000000238418579,0.0
2.5543949604034424,0.09366830438375473,1.5377332858774386,-0.006000000238418579,0.0
2.5543949604034424,0.09366830438375473,1.5377332858774386,-0.006000000238418579,0.0
2.5531084537506104,0.1138053834438324,1.540862990808915,-0.006000000238418579,0.0
2.5558807849884033,0.12163432687520981,1.5819753921104556,-0.006000000238418579,0.0
2.5549747943878174,0.12929710745811462,1.570715098319931,-0.006000000238418579,0.0
2.5535178184509277,0.13947713375091553,1.5902508209759323,-0.006000000238418579,0.0
2.5534746646881104,0.14955109357833862,1.5835936908164663,-0.006000000238418579,0.0
2.5521488189697266,0.15693706274032593,1.5750696939715003,-0.006000000238418579,0.0
2.5509097576141357,0.16652879118919373,1.5804065577748039,-0.006000000238418579,0.0
2.541595697402954,0.17414291203022003,0.06349343139468479,-0.006000000238418579,0.0
2.5503768920898438,0.1858958601951599,1.569831014694057,-0.006000000238418579,0.0
2.5503768920898438,0.1858958601951599,1.569831014694057,-0.006000000238418579,0.0
2.5487191677093506,0.20587359368801117,1.5925211152827654,-0.006000000238418579,0.0
2.548051118850708,0.21431656181812286,1.5874313560124325,-0.006000000238418579,0.0
2.5470387935638428,0.22355087101459503,1.5879296085561005,-0.006000000238418579,0.0
2.5470387935638428,0.22355087101459503,1.5879296085561005,-0.006000000238418579,0.0
2.547207832336426,0.24043263494968414,1.6041682081227453,-0.006000000238418579,0.0
2.5460898876190186,0.25180891156196594,1.5791836455873203,-0.006000000238418579,0.0
2.5460898876190186,0.25180891156196594,1.5791836455873203,-0.006000000238418579,0.0
2.5460898876190186,0.25180891156196594,1.5791836455873203,-0.006000000238418579,0.0
2.542344570159912,0.280339777469635,1.5975612883858468,-0.006000000238418579,0.0
2.5417137145996094,0.2887026369571686,1.5778236673892831,-0.006000000238418579,0.0
2.5411837100982666,0.2986065149307251,1.5823802715836062,-0.006000000238418579,0.0
2.540229558944702,0.30699995160102844,1.5754348342533053,0.0,0.0
2.5355050563812256,0.31474947929382324,1.5662404454301597,0.0,0.0
2.5380921363830566,0.32640039920806885,1.589285669812916,0.0,0.0
2.5332984924316406,0.3368346691131592,1.5499104285005032,0.0,0.0
2.536130428314209,0.3442164659500122,1.5791635406778493,0.0,0.0
2.5351243019104004,0.3532414734363556,1.5787774267547117,0.0,0.0
2.5342471599578857,0.36238494515419006,1.5768339056549905,0.0,0.0
2.5336620807647705,0.3715454339981079,1.5880290173734588,0.0,0.0
2.532742500305176,0.37949737906455994,1.5805046066270043,0.0,0.0
2.530874252319336,0.38651636242866516,1.5789402321885007,0.0,0.0
2.5300750732421875,0.3931828737258911,1.5781350441751572,0.0,0.0
2.530712604522705,0.40220263600349426,1.5837696487829638,0.0,0.0
2.528871536254883,0.4084364175796509,1.583450155956467,0.0,0.0
2.5285303592681885,0.41528406739234924,1.5909325992207155,0.0,0.0
2.528059482574463,0.4234425723552704,1.584460419023203,0.0,0.0
2.52705717086792,0.4294642508029938,1.5865112898380846,0.0,0.0
2.5276882648468018,0.4378243088722229,1.5844717572972278,0.0,0.0
2.5256409645080566,0.4423504173755646,1.6026547806723332,0.0,0.0
2.525075674057007,0.4478062391281128,1.5831914105971463,0.0,0.0
2.525637626647949,0.454309344291687,1.5866635748281375,0.0,0.0
2.5247445106506348,0.45974355936050415,1.588717517203263,0.0,0.0
2.5249178409576416,0.4665788412094116,1.5954049524516132,0.0,0.0
2.5235393047332764,0.4708360731601715,1.608886536392388,0.0,0.0
2.523622512817383,0.47618842124938965,1.58788285655283,0.0,0.0
2.523622512817383,0.47618842124938965,1.58788285655283,0.0,0.0
2.5212063789367676,0.4847649931907654,1.592882708297931,0.0,0.0
2.520204544067383,0.48865827918052673,1.603069171810947,0.0,0.0
2.5135042667388916,0.4978150427341461,1.5259122093381836,0.0,0.0
2.5207207202911377,0.4996131360530853,1.5844510600838813,0.0,0.0
2.521693706512451,0.5036188960075378,1.5957265783643488,0.0,0.0
2.520322561264038,0.5075801610946655,1.6007524546218095,0.005999816656112671,0.0
2.5187551975250244,0.5106475949287415,1.6112971110946006,0.005999816656112671,0.0
2.5200071334838867,0.5149300694465637,1.5942110532093259,0.005999816656112671,0.0
2.519426107406616,0.5180813074111938,1.588510692239275,0.005999816656112671,0.0
2.518216133117676,0.5213242173194885,1.6154479545393294,0.005999816656112671,0.0
2.518216133117676,0.5213242173194885,1.6154479545393294,0.005999816656112671,0.0
2.5170226097106934,0.5288715362548828,1.6117904523193847,0.005999816656112671,0.0
2.5175952911376953,0.5297020077705383,1.6027432535118389,0.005999816656112671,0.0
2.5173888206481934,0.5334565043449402,1.6107310578324687,0.005999816656112671,0.0
2.5166242122650146,0.5346616506576538,1.6207137868713235,0.005999816656112671,0.0
2.5176751613616943,0.5368396043777466,1.6133067617197117,0.005999816656112671,0.0
2.5169920921325684,0.5374399423599243,1.606589268025244,0.005999816656112671,0.0
2.517914056777954,0.539622962474823,1.6081190764735271,0.005999816656112671,0.0
2.518073081970215,0.5417506098747253,1.6178171192663597,0.005999816656112671,0.0
2.517512559890747,0.543111264705658,1.623931986159581,0.005999816656112671,0.0
2.5172951221466064,0.5432974696159363,1.6195915106566232,0.005999816656112671,0.0
2.516597032546997,0.5436357855796814,1.6344300787575552,0.005999816656112671,0.0
2.5166423320770264,0.5440014004707336,1.6360122015643273,0.005999816656112671,0.0
2.5180139541625977,0.5443211793899536,1.645442334424142,0.005999816656112671,0.0
2.517620086669922,0.5456514954566956,1.6328487028506085,0.005999816656112671,0.0
2.516772985458374,0.5442469716072083,1.6363266723757566,0.0,0.0
2.5181264877319336,0.5437747836112976,1.6444964671766051,0.0,0.0
2.518044948577881,0.5438863039016724,1.6335777271183198,0.0,0.0
2.5175933837890625,0.5432437062263489,1.6276746562634208,0.0,0.0
2.517211437225342,0.5424607992172241,1.626690201456403,0.0,0.0
2.517958641052246,0.5411444902420044,1.626608635437895,0.0,0.0
2.5179028511047363,0.5407358407974243,1.6050485456006145,0.0,0.0
2.518203020095825,0.5401219129562378,1.605276600862372,0.0,0.0
2.518273115158081,0.5396609306335449,1.6066366437572415,0.0,0.0
2.518221855163574,0.5395668148994446,1.607113838448812,0.0,0.0
2.517162322998047,0.5381668210029602,1.615554099461066,0.0,0.0
2.517084836959839,0.536608874797821,1.6224488394910346,0.0,0.0
2.5171101093292236,0.5374248027801514,1.614695109677195,0.0,0.0
2.5180437564849854,0.5377274751663208,1.616507409317647,0.0,0.0
2.5177717208862305,0.536258339881897,1.6183522479591135,0.0,0.0
2.5178890228271484,0.536094069480896,1.618713305904183,0.0,0.0
2.518646717071533,0.5369342565536499,1.63583213938293,0.0,0.0
2.518491268157959,0.5381556153297424,1.6279792326010045,0.0,0.0
2.518285036087036,0.5375420451164246,1.6160039665190518,0.0,0.0
2.518172264099121,0.537660539150238,1.6173259575043273,0.0,0.0
2.5181007385253906,0.537603497505188,1.617737443297892,0.0,0.0
2.518439531326294,0.5382847785949707,1.6250391573427816,0.0,0.0
2.518202781677246,0.5376510620117188,1.617568180999287,0.0,0.0
2.5175554752349854,0.5380590558052063,1.615871510442052,0.0,0.0
2.517864227294922,0.5368565917015076,1.6167519937180224,0.0,0.0
2.517667055130005,0.5368226170539856,1.6168688031992375,0.0,0.0
2.5176305770874023,0.538040041923523,1.6149993484908096,0.0,0.0
2.5182392597198486,0.5376330614089966,1.6175662866973999,0.0,0.0
2.517960786819458,0.5375195741653442,1.6161842468518794,0.0,0.0
2.5184834003448486,0.5382276177406311,1.6246138308854536,0.0,0.0
2.5183520317077637,0.537438154220581,1.6165440338189028,0.0,0.0
2.5175507068634033,0.538101851940155,1.6156795692707075,0.0,0.0
2.517812967300415,0.5386941432952881,1.6205513325446548,0.0,0.0
2.5176281929016113,0.5380469560623169,1.6159631314450749,0.0,0.0
2.517897844314575,0.5367335081100464,1.6182073677760322,0.0,0.0
2.5189876556396484,0.5384558439254761,1.6206193549050687,0.0,0.0
2.518141508102417,0.5370245575904846,1.614326481023843,0.0,0.0
2.517587661743164,0.5363922715187073,1.6189895753930164,0.0,0.0
2.5181686878204346,0.5368452072143555,1.6146475582959743,0.0,0.0
2.517538070678711,0.5380253791809082,1.6155683445511115,0.0,0.0
2.5176198482513428,0.538110077381134,1.6158810596235054,0.0,0.0
2.517810344696045,0.5387120842933655,1.6202879736283446,0.0,0.0
2.517803907394409,0.5387281775474548,1.6208136105143667,0.0,0.0
2.517328977584839,0.5367648601531982,1.6170473234981697,0.0,0.0
2.5180718898773193,0.5376088619232178,1.61636706887004,0.0,0.0
2.5182793140411377,0.5378209352493286,1.6163524238570195,0.0,0.0
2.5174484252929688,0.5369054079055786,1.6171322754915896,0.0,0.0
2.5175421237945557,0.5380367636680603,1.6153406534911272,0.0,0.0
2.518815040588379,0.539074182510376,1.6134483338986505,0.0,0.0
2.5178165435791016,0.5387083292007446,1.6205602573173616,0.0,0.0
2.517552137374878,0.5369572043418884,1.6170989724582356,0.0,0.0
2.5186562538146973,0.5384289622306824,1.6265185299749354,0.0,0.0
2.518996477127075,0.5383078455924988,1.6203260143470528,0.0,0.0
2.5189454555511475,0.5383946299552917,1.6204575972122803,0.0,0.0
2.5168521404266357,0.5360068678855896,1.6250821175514953,0.0,0.0
2.5174384117126465,0.5369178652763367,1.6170717048928946,0.0,0.0
2.5183773040771484,0.5379202961921692,1.6260336051629465,0.0,0.0
2.5178451538085938,0.5387150049209595,1.6207974316503213,0.0,0.0
2.5172553062438965,0.5385454893112183,1.5965953315415526,0.0,0.0
2.517606258392334,0.538057804107666,1.6154428588447067,0.0,0.0
2.5183098316192627,0.5385472774505615,1.6075420219704242,0.0,0.0
2.5185365676879883,0.5382538437843323,1.6250380755974863,0.0,0.0
2.518256902694702,0.537652850151062,1.6172711146233973,0.0,0.0
2.5182483196258545,0.5377697348594666,1.6182920226428423,0.0,0.0
2.5182852745056152,0.5381650328636169,1.6259161152819477,0.0,0.0
2.518859386444092,0.5379456281661987,1.614537409545554,0.0,0.0
2.518677234649658,0.5382514595985413,1.6244148374023575,0.0,0.0
2.518939971923828,0.5383318066596985,1.6272651229317932,0.0,0.0
2.518209218978882,0.5377464294433594,1.617905583893829,0.0,0.0
2.518213987350464,0.5376267433166504,1.6174109905684235,0.0,0.0
2.5181970596313477,0.5376417636871338,1.6175407388409662,0.0,0.0
2.5182607173919678,0.5376853346824646,1.6172064025090687,0.0,0.0
2.517595052719116,0.538084864616394,1.6157158246918017,0.0,0.0
2.5184836387634277,0.5380875468254089,1.6278035744175405,0.0,0.0
2.5183050632476807,0.5380318760871887,1.626277753027161,0.0,0.0
2.518953561782837,0.538263201713562,1.6272781765623,0.0,0.0
2.5182430744171143,0.5374114513397217,1.6148112266124814,0.0,0.0
2.5182137489318848,0.5377225875854492,1.6181575256787724,0.0,0.0
2.5180904865264893,0.537538468837738,1.616633951307491,0.0,0.0
2.51861572265625,0.5381885766983032,1.6245631243101093,0.0,0.0
2.518286943435669,0.537715494632721,1.617936637834104,0.0,0.0
2.5186376571655273,0.538306474685669,1.624316411921891,0.0,0.0
2.5182902812957764,0.5376631617546082,1.6178899183110553,0.0,0.0
2.5181446075439453,0.5375720858573914,1.616844528907453,0.0,0.0
2.5182206630706787,0.5376092195510864,1.6175127228097779,0.0,0.0
2.517564296722412,0.5380184054374695,1.6157212497238878,0.0,0.0
2.517577886581421,0.5380367636680603,1.6155915686082427,0.0,0.0
2.5189573764801025,0.5383238196372986,1.6279457202867165,0.0,0.0
2.5181829929351807,0.53693687915802,1.6144555331444155,0.0,0.0
2.518310785293579,0.5377001762390137,1.6177938961733729,0.0,0.0
2.518268585205078,0.5377351641654968,1.6178367727572476,0.0,0.0
2.518061399459839,0.5372243523597717,1.6157035660846504,0.0,0.0
2.5179810523986816,0.5374673008918762,1.616096856265028,0.0,0.0
2.5182347297668457,0.5376721620559692,1.6178613984875851,0.0,0.0
2.5189597606658936,0.5382703542709351,1.6271344481160792,0.0,0.0
2.5182669162750244,0.5381432771682739,1.6265195387836717,0.0,0.0
2.5175938606262207,0.536791205406189,1.6173312574907999,0.0,0.0
2.517601490020752,0.5380045175552368,1.6154326095941547,0.0,0.0
2.5182526111602783,0.5381144881248474,1.6264491340946252,0.0,0.0
2.518139600753784,0.5376010537147522,1.6167079529313333,0.0,0.0
2.518548011779785,0.5382472276687622,1.624460941132684,0.0,0.0
2.518559455871582,0.5382097363471985,1.6249207973817401,0.0,0.0
2.5184953212738037,0.5372300744056702,1.612367829052352,0.0,0.0
2.51863169670105,0.5383051037788391,1.624364227150117,0.0,0.0
2.518158197402954,0.5386747717857361,1.607205157678729,0.0,0.0
2.518298387527466,0.5381056070327759,1.6263000197611965,0.0,0.0
2.5174694061279297,0.5368807315826416,1.6171635750360762,0.0,0.0
2.5175702571868896,0.5380381941795349,1.6156348456665184,0.0,0.0
2.518266439437866,0.537662148475647,1.617562747258568,0.0,0.0
2.518057107925415,0.5375210046768188,1.6160968636288235,0.0,0.0
2.518122434616089,0.5376088619232178,1.6168604812619303,0.0,0.0
2.518270492553711,0.5381842851638794,1.6265250496092243,0.0,0.0
2.515817642211914,0.5361216068267822,1.604026410762132,0.0,0.0
2.5186967849731445,0.5383915305137634,1.626550329487272,0.0,0.0
2.516125440597534,0.5371497869491577,1.6052311571158497,0.0,0.0
2.518235921859741,0.5376593470573425,1.6178079105382075,0.0,0.0
2.518482208251953,0.5373460054397583,1.6119944461485192,0.0,0.0
2.51733136177063,0.5365967154502869,1.617799699246341,0.0,0.0
2.5176053047180176,0.536517858505249,1.617146300248458,0.0,0.0
2.518157482147217,0.5376637578010559,1.6170987373260175,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
2.518259048461914,0.5377596020698547,1.6184084434923878,0.0,0.0
